YEAR,BUYING_DEALER,TOKEN_DONE,SUM_BID_AT_BOUGHT,AVG_BID_AT_BOUGHT,RECENT_BUY_DATE
2018,58711,3,550000,183333.3,2018-12-29
2019,58894,64,18861026,294703.5,2019-12-31
2024,72583,3,1876200,625400.0,2024-03-02
2019,58129,55,10374536,188627.9,2019-12-17
2023,72584,7,1473432,210490.3,2023-07-26
2020,72173,14,1802963,128783.1,2020-10-12
2020,81126,15,7286759,485783.9,2020-09-16
2018,54076,11,1449500,131772.7,2018-05-27
2020,54050,5,1162042,232408.4,2020-11-05
2019,64613,11,1161000,105545.5,2019-11-11
2022,59241,9,6125346,680594.0,2022-08-09
2021,104144,3,973900,324633.3,2021-12-17
2021,100946,12,704146,58678.8,2021-12-18
2023,90314,6,312434,52072.3,2023-03-19
2022,112092,3,800900,266966.7,2022-06-13
2019,64055,4,1195000,298750.0,2019-11-01
2018,58227,4,520000,130000.0,2018-12-30
2019,60668,3,963000,321000.0,2019-06-28
2021,79420,6,3154200,525700.0,2021-10-28
2023,12202,23,5956902,258995.7,2023-12-28
2023,106544,7,917990,131141.4,2023-12-20
2020,77155,5,1239118,247823.6,2020-10-29
2020,88326,3,400862,133620.7,2020-12-31
2022,110064,4,285746,71436.5,2022-03-28
2021,97288,1,126437,126437.0,2021-06-27
2019,58206,15,4467920,297861.3,2019-08-18
2021,85537,11,9341110,849191.8,2021-11-07
2022,108912,27,1505978,55777.0,2022-08-12
2019,54042,15,2778687,185245.8,2019-12-17
2019,58684,21,6247960,297521.9,2019-12-20
2022,116254,4,1096535,274133.8,2022-12-17
2023,83500,3,1614582,538194.0,2023-05-14
2024,64118,7,2084500,297785.7,2024-04-18
2023,55168,22,6473271,294239.6,2023-12-23
2021,51059,4,3543800,885950.0,2021-07-20
2022,111439,8,1973536,246692.0,2022-06-08
2017,55438,11,1178250,107113.6,2017-12-31
2022,63064,6,2516034,419339.0,2022-12-18
2019,60444,5,1046270,209254.0,2019-06-20
2022,77094,25,5258044,210321.8,2022-11-28
2021,90107,8,2008274,251034.3,2021-12-30
2022,81457,19,2451542,129028.5,2022-12-17
2024,121399,9,4025087,447231.9,2024-05-11
2022,106755,24,3315359,138140.0,2022-11-10
2024,82132,13,7358800,566061.5,2024-04-20
2023,60248,9,2060435,228937.2,2023-12-26
2019,66045,1,560000,560000.0,2019-07-12
2023,104861,25,875997,35039.9,2023-12-31
2021,90001,6,962589,160431.5,2021-11-20
2019,60932,20,6574000,328700.0,2019-06-12
2020,76953,7,3388273,484039.0,2020-11-17
2024,100033,35,4314800,123280.0,2024-05-13
2021,75776,23,4765914,207213.7,2021-12-13
2022,111973,9,3784717,420524.1,2022-12-12
2022,93642,38,14269261,375506.9,2022-12-31
2017,55849,2,559000,279500.0,2017-12-06
2023,118019,3,912564,304188.0,2023-08-15
2021,87550,4,680284,170071.0,2021-10-30
2020,60945,12,3347419,278951.6,2020-11-26
2022,114284,1,328200,328200.0,2022-05-15
2020,65206,5,512061,102412.2,2020-10-19
2021,104103,4,272300,68075.0,2021-12-21
2024,118219,10,1250000,125000.0,2024-04-28
2024,59139,12,2223000,185250.0,2024-05-10
2023,60474,14,2094216,149586.9,2023-12-27
2020,64012,50,11833138,236662.8,2020-12-31
2022,80180,7,726046,103720.9,2022-09-05
2023,104066,42,13377920,318521.9,2023-12-29
2022,91040,17,4844316,284959.8,2022-10-26
2023,113408,3,453453,151151.0,2023-03-15
2018,58187,1,473000,473000.0,2018-12-14
2022,91107,4,1381900,345475.0,2022-02-22
2018,35809,3,1164000,388000.0,2018-07-09
2024,54753,3,2425270,808423.3,2024-03-21
2019,61144,4,1230150,307537.5,2019-11-02
2019,63478,18,2986367,165909.3,2019-12-05
2023,117420,21,7436146,354102.2,2023-12-24
2022,62494,80,9772164,122152.1,2022-12-30
2021,105432,5,1756271,351254.2,2021-12-31
2021,71199,8,1641802,205225.3,2021-12-06
2021,62078,23,997816,43383.3,2021-12-25
2021,78855,5,755900,151180.0,2021-11-14
2024,122213,3,597400,199133.3,2024-04-23
2023,59549,6,1991779,331963.2,2023-12-16
2023,59010,8,3625636,453204.5,2023-12-26
2023,115799,32,7356897,229903.0,2023-12-29
2023,109321,32,7794638,243582.4,2023-12-24
2021,75887,31,5000360,161301.9,2021-08-25
2021,58268,12,3956480,329706.7,2021-12-13
2021,95711,9,917404,101933.8,2021-10-07
2020,55515,5,1580322,316064.4,2020-09-13
2023,82669,9,1733820,192646.7,2023-12-18
2023,62889,10,2511800,251180.0,2023-12-21
2024,118151,14,8872176,633726.9,2024-02-23
2023,118088,4,781700,195425.0,2023-09-21
2021,55596,12,1090948,90912.3,2021-05-26
2023,61253,1,407600,407600.0,2023-12-27
2018,57992,13,1170616,90047.4,2018-12-15
2022,62349,20,9091115,454555.8,2022-12-21
2022,109465,6,1623947,270657.8,2022-05-19
2023,86990,21,3670693,174794.9,2023-12-26
2022,70566,26,4022495,154711.3,2022-10-22
2022,68687,7,3161105,451586.4,2022-12-21
2022,68990,14,4726294,337592.4,2022-11-09
2019,57241,46,14582667,317014.5,2019-12-20
2021,103409,6,1003700,167283.3,2021-11-20
2021,100235,13,1181357,90873.6,2021-12-29
2019,62998,8,3377965,422245.6,2019-07-01
2019,59467,61,8718552,142927.1,2019-12-06
2022,108355,20,4206944,210347.2,2022-12-29
2020,53543,22,10984749,499306.8,2020-12-18
2024,81421,1,511600,511600.0,2024-01-14
2021,100079,20,4001878,200093.9,2021-12-21
2024,71481,5,2141600,428320.0,2024-05-05
2024,24118,28,13144132,469433.3,2024-05-05
2023,120086,9,1689887,187765.2,2023-12-16
2023,116394,16,2417100,151068.8,2023-12-16
2024,122522,18,1915700,106427.8,2024-05-12
2024,110532,3,348200,116066.7,2024-02-01
2019,60570,30,3903185,130106.2,2019-12-14
2020,64080,10,3050842,305084.2,2020-12-15
2021,102070,4,1750800,437700.0,2021-12-26
2019,64896,16,2487690,155480.6,2019-12-03
2022,67836,17,2432059,143062.3,2022-12-22
2022,59938,26,4036697,155257.6,2022-12-30
2021,55637,8,1205900,150737.5,2021-12-31
2019,62560,16,3428246,214265.4,2019-12-28
2024,64421,1,122000,122000.0,2024-03-22
2021,68249,14,5388700,384907.1,2021-12-24
2024,59313,7,964800,137828.6,2024-03-16
2020,77216,2,549653,274826.5,2020-09-24
2022,103320,34,11589112,340856.2,2022-12-15
2022,75270,7,2536700,362385.7,2022-12-22
2022,90211,31,8132803,262348.5,2022-12-30
2019,53548,51,14428773,282917.1,2019-12-28
2020,59834,13,2317227,178248.2,2020-12-23
2022,98810,22,4760384,216381.1,2022-12-18
2020,53821,30,11342237,378074.6,2020-12-31
2021,55519,24,3414482,142270.1,2021-12-14
2022,65166,16,5441848,340115.5,2022-12-30
2023,69077,20,2979807,148990.4,2023-11-17
2019,57532,19,4613404,242810.7,2019-12-05
2019,60861,5,792225,158445.0,2019-10-11
2021,102007,11,321397,29217.9,2021-12-25
2023,107236,5,1228923,245784.6,2023-10-09
2021,98590,4,1613100,403275.0,2021-12-29
2020,59564,5,145928,29185.6,2020-09-18
2020,75285,12,3246677,270556.4,2020-12-20
2023,121190,9,4672940,519215.6,2023-12-22
2020,61467,3,639316,213105.3,2020-12-13
2020,84000,5,364300,72860.0,2020-12-14
2022,81854,30,4706234,156874.5,2022-12-20
2022,89486,11,4201760,381978.2,2022-10-12
2021,72254,3,1014990,338330.0,2021-10-18
2020,82509,1,507000,507000.0,2020-10-20
2023,69689,8,315200,39400.0,2023-12-15
2018,58633,9,2981000,331222.2,2018-12-31
2024,61998,21,9681500,461023.8,2024-05-13
2024,69779,9,2895700,321744.4,2024-04-22
2021,60217,25,1318052,52722.1,2021-12-31
2020,57941,20,4849670,242483.5,2020-11-19
2019,67427,1,366000,366000.0,2019-08-08
2022,89186,11,8223333,747575.7,2022-12-31
2019,66011,12,1596748,133062.3,2019-12-18
2020,55782,8,807585,100948.1,2020-09-22
2022,109693,10,995200,99520.0,2022-12-06
2020,80887,13,4146079,318929.2,2020-12-09
2023,59894,45,9778975,217310.6,2023-12-25
2024,94199,2,527100,263550.0,2024-05-06
2024,124019,29,4682400,161462.1,2024-05-12
2024,121087,4,496700,124175.0,2024-04-26
2024,97011,8,737200,92150.0,2024-05-10
2021,89225,2,385000,192500.0,2021-02-04
2023,123217,6,255900,42650.0,2023-12-31
2021,56015,19,6348755,334145.0,2021-12-24
2023,61095,15,6623966,441597.7,2023-11-01
2019,59839,73,16291920,223177.0,2019-08-14
2022,92596,1,311723,311723.0,2022-02-08
2024,87074,4,3372100,843025.0,2024-05-10
2024,124031,11,1104100,100372.7,2024-05-09
2022,109671,2,135545,67772.5,2022-01-24
2024,70248,7,2853253,407607.6,2024-05-03
2018,57111,8,669500,83687.5,2018-04-27
2020,69521,13,2162000,166307.7,2020-12-23
2021,55914,15,2002400,133493.3,2021-07-21
2019,62444,21,6039970,287617.6,2019-12-03
2019,60084,40,5511211,137780.3,2019-12-05
2020,72411,30,2949916,98330.5,2020-12-30
2019,55280,19,4258180,224114.7,2019-12-22
2023,63229,6,500508,83418.0,2023-11-14
2022,110458,17,3605928,212113.4,2022-09-11
2024,55775,13,1969900,151530.8,2024-04-24
2020,62441,8,544506,68063.3,2020-12-13
2018,57070,9,1192000,132444.4,2018-09-22
2023,61088,23,10657276,463359.8,2023-12-05
2024,118835,3,1055300,351766.7,2024-04-02
2021,55877,10,3107401,310740.1,2021-08-04
2021,59986,6,1962433,327072.2,2021-12-21
2020,58217,8,3601000,450125.0,2020-07-25
2024,55871,4,2922066,730516.5,2024-04-26
2024,89013,2,777789,388894.5,2024-04-18
2019,59448,12,2047000,170583.3,2019-12-18
2023,94170,50,20699875,413997.5,2023-12-16
2019,58053,11,6246285,567844.1,2019-12-20
2022,88295,22,3289813,149537.0,2022-11-29
2020,78292,20,3426651,171332.6,2020-12-21
2019,61273,8,4028275,503534.4,2019-07-06
2019,60305,12,2197320,183110.0,2019-03-24
2022,90614,30,4677607,155920.2,2022-12-30
2019,68610,1,40000,40000.0,2019-10-03
2024,101900,10,6488476,648847.6,2024-04-24
2021,84991,26,2405351,92513.5,2021-11-09
2024,115787,12,700300,58358.3,2024-05-10
2019,68045,5,536290,107258.0,2019-10-31
2021,101746,1,53200,53200.0,2021-09-03
2018,57498,1,115000,115000.0,2018-07-11
2024,124316,3,337500,112500.0,2024-05-01
2023,91330,35,3233344,92381.3,2023-09-16
2019,65131,10,2666868,266686.8,2019-12-23
2022,63026,6,1671607,278601.2,2022-09-13
2023,60716,24,6561840,273410.0,2023-12-08
2021,62174,6,1602057,267009.5,2021-12-27
2024,99689,6,280400,46733.3,2024-05-06
2020,76035,1,484000,484000.0,2020-09-18
2024,122147,6,2306600,384433.3,2024-02-09
2024,75412,4,724500,181125.0,2024-04-14
2023,72933,16,3219700,201231.3,2023-12-15
2022,84922,5,2518617,503723.4,2022-06-01
2024,96389,6,1838300,306383.3,2024-05-10
2024,107243,4,327500,81875.0,2024-01-19
2019,62551,15,2071000,138066.7,2019-06-17
2023,98674,1,205500,205500.0,2023-12-11
2020,60914,7,2335955,333707.9,2020-12-25
2020,77429,19,6245022,328685.4,2020-12-17
2021,104142,7,1001503,143071.9,2021-12-17
2018,59229,4,2503000,625750.0,2018-12-30
2020,81592,11,670758,60978.0,2020-12-26
2022,95892,30,3813700,127123.3,2022-12-31
2023,57952,2,1365062,682531.0,2023-10-16
2023,120358,12,3356571,279714.3,2023-12-16
2021,58097,7,2856763,408109.0,2021-10-05
2023,66787,33,7811082,236699.5,2023-12-23
2017,29300,3,740000,246666.7,2017-07-08
2022,109058,9,296800,32977.8,2022-12-31
2024,124739,8,1195700,149462.5,2024-03-20
2018,55339,25,1884243,75369.7,2018-09-06
2021,61270,2,167603,83801.5,2021-02-13
2018,53913,31,4374236,141104.4,2018-12-29
2019,57652,12,3951920,329326.7,2019-08-25
2019,59157,13,3807985,292921.9,2019-12-24
2024,64397,7,2513800,359114.3,2024-04-24
2022,63121,5,1052900,210580.0,2022-10-19
2023,65532,11,2309517,209956.1,2023-12-17
2022,103718,13,3425000,263461.5,2022-12-31
2018,57384,10,2865600,286560.0,2018-12-31
2019,69656,6,1663000,277166.7,2019-12-30
2020,58885,18,2282188,126788.2,2020-11-26
2019,63500,1,14000,14000.0,2019-04-30
2024,94560,23,7074500,307587.0,2024-04-19
2020,65827,12,5221910,435159.2,2020-12-07
2024,99580,12,5151993,429332.8,2024-04-22
2023,107331,5,1086941,217388.2,2023-09-22
2020,58747,13,3104305,238792.7,2020-11-21
2021,62657,3,774813,258271.0,2021-10-06
2019,65745,1,527000,527000.0,2019-10-26
2019,59926,9,2815000,312777.8,2019-10-25
2022,99728,7,1290440,184348.6,2022-12-11
2018,57234,13,1884500,144961.5,2018-12-26
2019,65573,6,1336675,222779.2,2019-09-21
2020,62598,8,2303832,287979.0,2020-10-30
2021,75017,9,957196,106355.1,2021-11-23
2020,59785,21,3743947,178283.2,2020-12-07
2024,104393,10,972900,97290.0,2024-04-16
2023,67399,74,16848013,227675.9,2023-12-29
2019,57579,36,7353651,204268.1,2019-11-24
2023,120926,4,525082,131270.5,2023-11-18
2020,76299,5,442016,88403.2,2020-12-28
2019,61599,6,2574800,429133.3,2019-03-22
2020,66274,1,348900,348900.0,2020-10-18
2020,50874,34,8934300,262773.5,2020-12-27
2021,55339,2,228800,114400.0,2021-06-20
2021,73676,10,1860178,186017.8,2021-07-05
2024,103340,5,2631800,526360.0,2024-03-18
2023,70494,14,5659080,404220.0,2023-11-05
2024,85350,25,6491600,259664.0,2024-04-27
2024,68701,19,7366992,387736.4,2024-05-02
2019,50759,23,7556196,328530.3,2019-12-19
2021,93974,13,3342534,257118.0,2021-12-31
2019,63984,4,1253000,313250.0,2019-12-19
2017,55736,20,6290000,314500.0,2017-12-28
2023,64253,33,11109414,336648.9,2023-12-18
2019,69137,3,680250,226750.0,2019-11-04
2021,59937,21,4986436,237449.3,2021-11-09
2022,100754,1,209600,209600.0,2022-04-16
2021,61513,14,6022000,430142.9,2021-12-03
2019,69999,1,206000,206000.0,2019-11-09
2022,67283,8,361666,45208.3,2022-12-29
2021,90281,4,1685400,421350.0,2021-12-10
2018,57514,4,277000,69250.0,2018-09-29
2021,62099,25,3368093,134723.7,2021-12-29
2019,58796,9,3179000,353222.2,2019-09-25
2024,57422,16,4900200,306262.5,2024-05-04
2022,58227,30,4537154,151238.5,2022-12-31
2020,75298,21,4643592,221123.4,2020-11-25
2021,101188,11,1007733,91612.1,2021-12-21
2023,102514,7,2454586,350655.1,2023-10-01
2023,112552,31,13064231,421426.8,2023-07-19
2020,75563,3,520000,173333.3,2020-03-20
2021,68193,11,2739818,249074.4,2021-09-28
2020,79136,2,144600,72300.0,2020-12-24
2021,64638,11,1430179,130016.3,2021-11-14
2020,61263,7,919120,131302.9,2020-10-12
2019,63443,33,4159195,126036.2,2019-12-20
2024,73406,24,5919500,246645.8,2024-05-11
2019,58063,11,1347320,122483.6,2019-09-09
2021,93841,20,4106613,205330.7,2021-12-24
2021,68376,1,658027,658027.0,2021-12-14
2022,85734,5,602310,120462.0,2022-09-13
2022,55382,58,12197842,210307.6,2022-12-31
2023,54565,17,3461559,203621.1,2023-12-20
2020,65668,10,858494,85849.4,2020-11-23
2021,103083,1,20000,20000.0,2021-12-24
2019,60592,41,19337000,471634.1,2019-12-31
2018,55878,27,6879123,254782.3,2018-12-27
2022,91767,11,2131173,193743.0,2022-12-18
2023,99877,14,3019564,215683.1,2023-12-16
2023,103197,9,3373781,374864.6,2023-08-19
2021,88920,9,1799125,199902.8,2021-06-21
2022,116303,8,1067633,133454.1,2022-08-21
2024,126170,3,1062900,354300.0,2024-05-07
2021,91107,18,4076593,226477.4,2021-10-11
2022,110747,16,8437219,527326.2,2022-12-24
2019,59109,10,1504328,150432.8,2019-07-18
2019,69321,17,3669384,215846.1,2019-12-31
2021,91662,3,735913,245304.3,2021-03-13
2020,87221,4,1718652,429663.0,2020-12-26
2022,53719,20,6137526,306876.3,2022-12-12
2023,88549,18,7601742,422319.0,2023-12-15
2017,55535,16,5356340,334771.3,2017-12-02
2019,69064,4,775127,193781.8,2019-12-06
2021,98287,2,118592,59296.0,2021-10-31
2020,82584,4,661754,165438.5,2020-12-05
2020,71855,76,11168787,146957.7,2020-12-31
2021,99115,8,1115600,139450.0,2021-10-07
2021,97894,15,2806773,187118.2,2021-12-26
2019,62138,2,338000,169000.0,2019-08-24
2022,71404,8,2033883,254235.4,2022-12-26
2023,117520,39,15678737,402018.9,2023-12-11
2021,56057,27,4828052,178816.7,2021-12-02
2020,65629,10,1549566,154956.6,2020-11-12
2017,55336,26,4258650,163794.2,2017-12-18
2023,99311,8,1550643,193830.4,2023-08-24
2023,76075,3,2976036,992012.0,2023-07-04
2023,58874,11,4409742,400885.6,2023-12-22
2022,64896,30,11526142,384204.7,2022-12-28
2024,118321,7,1580700,225814.3,2024-04-27
2023,23274,5,1325054,265010.8,2023-11-20
2020,57672,5,1615120,323024.0,2020-12-26
2024,84170,7,3759819,537117.0,2024-05-02
2019,60971,7,635580,90797.1,2019-05-04
2021,85928,10,2415097,241509.7,2021-12-23
2024,67683,9,4930800,547866.7,2024-05-02
2022,108173,12,1295031,107919.3,2022-12-12
2022,114285,6,2251864,375310.7,2022-12-06
2019,57952,53,27917782,526750.6,2019-12-01
2019,70326,6,823100,137183.3,2019-12-31
2023,57090,10,1455831,145583.1,2023-07-03
2020,75038,6,772875,128812.5,2020-12-17
2024,121196,20,1274000,63700.0,2024-04-24
2024,66063,7,963800,137685.7,2024-04-07
2023,64312,9,3897300,433033.3,2023-11-02
2022,93691,27,3398412,125867.1,2022-12-23
2023,101021,8,4404340,550542.5,2023-12-23
2022,101484,10,1391526,139152.6,2022-12-12
2022,59792,36,1572045,43667.9,2022-12-29
2024,124961,17,7728100,454594.1,2024-05-13
2024,120189,1,424600,424600.0,2024-01-11
2020,57109,10,1366583,136658.3,2020-12-06
2022,112661,1,107977,107977.0,2022-03-14
2024,55732,14,7090534,506466.7,2024-05-11
2021,73692,16,6757007,422312.9,2021-12-29
2021,79354,7,1362275,194610.7,2021-10-31
2022,55254,17,3375784,198575.5,2022-12-21
2024,86245,31,7764700,250474.2,2024-05-06
2024,69314,8,6985675,873209.4,2024-03-06
2020,67768,34,10161645,298871.9,2020-12-19
2022,70783,7,2231488,318784.0,2022-06-16
2020,68559,2,294104,147052.0,2020-06-08
2019,61181,9,3526000,391777.8,2019-12-31
2021,70463,13,2301544,177041.8,2021-12-29
2023,55716,6,1458592,243098.7,2023-03-22
2024,121541,2,214700,107350.0,2024-04-21
2019,55735,17,10364885,609699.1,2019-12-04
2020,61403,5,1072173,214434.6,2020-12-23
2022,69997,20,7745439,387272.0,2022-12-29
2021,103523,2,209696,104848.0,2021-10-03
2024,81820,4,2210200,552550.0,2024-03-01
2024,120751,8,1930800,241350.0,2024-04-20
2023,80254,1,273500,273500.0,2023-07-13
2024,109321,14,3128900,223492.9,2024-05-10
2023,93264,10,2554091,255409.1,2023-11-20
2022,87875,13,4937300,379792.3,2022-09-13
2021,64028,22,31073131,1412415.0,2021-12-31
2023,58430,21,13204790,628799.5,2023-11-17
2023,107272,27,1666976,61739.9,2023-06-17
2024,117463,25,12426866,497074.6,2024-05-08
2018,57350,21,12390364,590017.3,2018-09-02
2023,61950,28,6821985,243642.3,2023-11-11
2022,110312,10,1770769,177076.9,2022-06-18
2022,103086,6,748034,124672.3,2022-12-05
2024,70429,6,1252400,208733.3,2024-04-02
2024,119018,24,11319005,471625.2,2024-05-12
2023,57561,18,13642448,757913.8,2023-09-16
2019,61558,15,2125701,141713.4,2019-12-28
2019,58345,13,4549000,349923.1,2019-12-04
2020,71079,4,1036873,259218.3,2020-09-11
2020,83090,19,5503621,289664.3,2020-12-31
2022,75439,14,3632109,259436.4,2022-05-17
2019,55825,6,441500,73583.3,2019-10-12
2023,117661,22,2459970,111816.8,2023-12-30
2018,59455,3,304000,101333.3,2018-12-29
2022,112807,3,295649,98549.7,2022-04-14
2021,92906,2,870000,435000.0,2021-06-24
2021,72556,24,3884471,161853.0,2021-12-30
2022,101567,42,4422123,105288.6,2022-11-22
2022,105123,23,6024663,261941.9,2022-12-02
2020,84757,6,990200,165033.3,2020-12-29
2023,71892,16,3088278,193017.4,2023-12-07
2023,120306,3,719700,239900.0,2023-12-21
2023,76774,4,1268192,317048.0,2023-09-19
2023,94937,10,1809067,180906.7,2023-10-07
2023,111083,10,2916532,291653.2,2023-12-19
2019,60950,39,7461417,191318.4,2019-12-30
2020,59921,1,835630,835630.0,2020-09-30
2018,55712,20,2419000,120950.0,2018-12-31
2022,69771,1,91200,91200.0,2022-05-08
2020,84171,2,227545,113772.5,2020-09-27
2024,71404,13,2799100,215315.4,2024-05-05
2024,118522,20,5518800,275940.0,2024-05-11
2022,55346,21,4804584,228789.7,2022-12-24
2018,57416,7,769000,109857.1,2018-12-20
2021,68895,15,5091252,339416.8,2021-10-23
2019,71049,1,150000,150000.0,2019-12-11
2020,57458,10,8292517,829251.7,2020-12-07
2024,119535,3,1023700,341233.3,2024-05-11
2021,69589,15,3751781,250118.7,2021-11-26
2023,54550,22,5073178,230599.0,2023-12-02
2018,58253,2,255000,127500.0,2018-12-27
2022,103182,4,1977303,494325.8,2022-11-30
2023,119441,28,10331122,368968.6,2023-12-19
2021,86306,8,2042814,255351.8,2021-08-27
2020,54536,15,2129022,141934.8,2020-12-25
2021,60320,5,427462,85492.4,2021-06-26
2024,114467,1,1499478,1499478.0,2024-01-05
2019,59386,22,3565855,162084.3,2019-10-07
2024,104811,5,656200,131240.0,2024-04-28
2024,119685,8,1548500,193562.5,2024-05-01
2020,72128,13,3924982,301921.7,2020-12-20
2021,71413,11,1637100,148827.3,2021-08-26
2022,102989,5,1200418,240083.6,2022-09-25
2022,57311,10,957247,95724.7,2022-12-23
2022,59973,35,2712662,77504.6,2022-12-31
2022,71265,7,3987646,569663.7,2022-10-08
2023,120412,2,429300,214650.0,2023-12-21
2023,101811,57,6427051,112755.3,2023-12-29
2021,68271,6,2393058,398843.0,2021-11-28
2022,113788,4,341100,85275.0,2022-12-26
2022,57269,5,2138122,427624.4,2022-06-15
2019,60154,4,230810,57702.5,2019-12-28
2022,67527,22,7973798,362445.4,2022-11-13
2023,86087,16,4438575,277410.9,2023-12-21
2021,93117,6,2249356,374892.7,2021-12-19
2022,107321,19,1846513,97184.9,2022-12-17
2023,72314,1,317000,317000.0,2023-07-30
2022,115017,14,8129837,580702.6,2022-12-28
2021,79637,5,4170500,834100.0,2021-11-11
2024,70640,4,2097989,524497.3,2024-05-13
2022,85773,13,1408716,108362.8,2022-12-13
2022,96758,3,1045900,348633.3,2022-07-28
2019,61357,8,350172,43771.5,2019-10-19
2019,58628,17,4232000,248941.2,2019-07-20
2020,26941,1,130000,130000.0,2020-01-17
2022,58503,11,1619623,147238.5,2022-07-26
2023,119839,22,11794362,536107.4,2023-12-31
2022,94352,31,6316616,203761.8,2022-12-23
2021,57350,14,10793362,770954.4,2021-07-26
2019,69534,8,1782130,222766.3,2019-12-24
2024,89385,6,1167000,194500.0,2024-04-17
2019,62912,10,8919005,891900.5,2019-08-25
2019,53849,32,13781612,430675.4,2019-12-28
2022,62944,9,2428893,269877.0,2022-12-19
2021,67001,2,810129,405064.5,2021-08-06
2023,119427,2,776495,388247.5,2023-08-07
2023,70642,10,1841100,184110.0,2023-12-21
2022,71056,1,262200,262200.0,2022-10-18
2019,59348,10,3673289,367328.9,2019-12-22
2019,66237,3,1165000,388333.3,2019-10-21
2021,87620,20,7782950,389147.5,2021-12-23
2021,102799,8,1332408,166551.0,2021-11-02
2019,70107,9,1211972,134663.6,2019-11-23
